,,AGRICULTURAL PRODUCTION CROPS,AMUSEMENT AND RECREATION SERVICES,APPAREL AND ACCESSORY STORES,APPAREL AND OTHER FINISHED PRODUCTS MADE FROM FABRICS AND SIMILAR MATERIALS,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,"AUTOMOTIVE REPAIR, SERVICES, AND PARKING",BUILDING CONSTRUCTION GENERAL CONTRACTORS AND OPERATIVE BUILDERS,BUSINESS SERVICES,BUSINESS SERVICES - Large Cap,BUSINESS SERVICES - Small Cap,CHEMICALS AND ALLIED PRODUCTS,CHEMICALS AND ALLIED PRODUCTS - Large Cap,CHEMICALS AND ALLIED PRODUCTS - Small Cap,COMMUNICATIONS,COMMUNICATIONS - Large Cap,COMMUNICATIONS - Small Cap,CONSTRUCTION SPECIAL TRADE CONTRACTORS,DEPOSITORY INSTITUTIONS,DEPOSITORY INSTITUTIONS - Large Cap,DEPOSITORY INSTITUTIONS - Small Cap,EATING AND DRINKING PLACES,EDUCATIONAL SERVICES,"ELECTRIC, GAS, AND SANITARY SERVICES","ELECTRIC, GAS, AND SANITARY SERVICES - Large Cap","ELECTRIC, GAS, AND SANITARY SERVICES - Small Cap","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT - Large Cap","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER EQUIPMENT - Small Cap","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES - Large Cap","ENGINEERING, ACCOUNTING, RESEARCH, MANAGEMENT, AND RELATED SERVICES - Small Cap","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT - Large Cap","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT - Small Cap",FOOD AND KINDRED PRODUCTS,FOOD AND KINDRED PRODUCTS - Large Cap,FOOD AND KINDRED PRODUCTS - Small Cap,FOOD STORES,FURNITURE AND FIXTURES,GENERAL MERCHANDISE STORES,HEALTH SERVICES,HEALTH SERVICES - Large Cap,HEALTH SERVICES - Small Cap,HEAVY CONSTRUCTION OTHER THAN BUILDING CONSTRUCTION CONTRACTORS,HOLDING AND OTHER INVESTMENT OFFICES,HOLDING AND OTHER INVESTMENT OFFICES - Large Cap,HOLDING AND OTHER INVESTMENT OFFICES - Small Cap,"HOTELS, ROOMING HOUSES, CAMPS, AND OTHER LODGING PLACES",INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT - Large Cap,INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT - Small Cap,"INSURANCE AGENTS, BROKERS, AND SERVICE",INSURANCE CARRIERS,INSURANCE CARRIERS - Large Cap,INSURANCE CARRIERS - Small Cap,"LUMBER AND WOOD PRODUCTS, EXCEPT FURNITURE","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS - Large Cap","MEASURING, ANALYZING, AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AND OPTICAL GOODS; WATCHES AND CLOCKS - Small Cap",METAL MINING,METAL MINING - Large Cap,METAL MINING - Small Cap,"MINING AND QUARRYING OF NONMETALLIC MINERALS, EXCEPT FUELS",MISCELLANEOUS MANUFACTURING INDUSTRIES,MISCELLANEOUS RETAIL,MISCELLANEOUS RETAIL - Large Cap,MISCELLANEOUS RETAIL - Small Cap,MOTION PICTURES,MOTOR FREIGHT TRANSPORTATION AND WAREHOUSING,NON-DEPOSITORY CREDIT INSTITUTIONS,NON-DEPOSITORY CREDIT INSTITUTIONS - Large Cap,NON-DEPOSITORY CREDIT INSTITUTIONS - Small Cap,NONCLASSIFIABLE ESTABLISHMENTS,NONCLASSIFIABLE ESTABLISHMENTS - Large Cap,NONCLASSIFIABLE ESTABLISHMENTS - Small Cap,OIL AND GAS EXTRACTION,OIL AND GAS EXTRACTION - Large Cap,OIL AND GAS EXTRACTION - Small Cap,PAPER AND ALLIED PRODUCTS,PERSONAL SERVICES,PETROLEUM REFINING AND RELATED INDUSTRIES,PRIMARY METAL INDUSTRIES,"PRINTING, PUBLISHING, AND ALLIED INDUSTRIES",REAL ESTATE,RUBBER AND MISCELLANEOUS PLASTICS PRODUCTS,"SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES","SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES - Large Cap","SECURITY AND COMMODITY BROKERS, DEALERS, EXCHANGES, AND SERVICES - Small Cap","STONE, CLAY, GLASS, AND CONCRETE PRODUCTS",TRANSPORTATION BY AIR,TRANSPORTATION EQUIPMENT,TRANSPORTATION EQUIPMENT - Large Cap,TRANSPORTATION EQUIPMENT - Small Cap,TRANSPORTATION SERVICES,WATER TRANSPORTATION,WATER TRANSPORTATION - Large Cap,WATER TRANSPORTATION - Small Cap,WHOLESALE TRADE-DURABLE GOODS,WHOLESALE TRADE-DURABLE GOODS - Large Cap,WHOLESALE TRADE-DURABLE GOODS - Small Cap,WHOLESALE TRADE-NON-DURABLE GOODS
Pvalue,RMW,0.5206416765568475,0.20736442052004786,0.33928800293094197,0.6769753822930324,0.7679176947364987,0.20853824192720471,0.33007057913403137,0.47055623511615396,0.6572782493568226,0.747721859135262,0.9632237976709961,0.9887628015015083,0.08065525905014811,0.13889345822060245,0.24348374370504708,0.03768918265435717,0.9566641858277892,0.40969392140246796,0.39144830192755586,0.11162713930453738,0.9511942923926712,0.9513681392719922,0.2268748297770817,0.21154056550199257,0.9465087486619714,0.6764835323671066,0.7867340571156256,0.09883887955978017,0.9709525874961876,0.7992331019986508,0.22216142926636176,0.2682251214005321,0.22472190114565985,0.024480376148597757,0.726387556276582,0.8576688538939256,0.10304135126743716,0.20161387586742352,0.45132140989344793,0.5747687574923884,0.08397696947192072,0.03405668144182126,0.29175812239552135,0.45209008851821586,0.40735357088360824,0.5133085422459579,0.3377128025743623,0.3304245502634424,0.5136781650088106,0.5976124762138859,0.3031819332231209,0.31418057582467496,0.4242726169230413,0.5658561719543771,0.2918801173084064,0.2299095906959255,0.9353430279443361,0.40962771423809563,0.4714639118579058,0.08149240303751193,0.07810227437476894,0.12785877992361436,0.69275200132523,0.8298506161194505,0.14150427662873977,0.1568809841896156,0.39920332192213637,0.6004660517429395,0.4741829506456259,0.4036596773024663,0.3977948315606503,0.9170287186403604,0.20976178724926028,0.2176104826205178,0.27418135227312346,0.7145964663498883,0.684107467595671,0.16778353936569226,0.24658382327211922,0.603646099305319,0.5451829446097072,0.2447094200993133,0.11195179892437494,0.01028582193940118,0.6323480035339065,0.07332641852563292,0.13504074179209116,0.12027433494216588,0.30035618648378754,0.11427314357516641,0.38291524895219686,0.38992434801474807,0.09603034603606445,0.3138688579307625,0.22583736779547778,0.2791446951288428,0.9197718665285181,0.6293844330670444,0.803258149030955,0.058212276038671615,0.09217105401649511
Pvalue,SMB,0.9241560299728322,0.9145546454575632,0.8176101129489,0.5317740965865392,0.45452041863383197,0.13533681730851,0.3708400181735123,0.45198979237275494,0.5038200029157347,0.24570425420514044,0.46626018391142476,0.5933264742378396,0.6409861531447307,0.8089007426632974,0.7324734028899105,0.38101682721358676,0.9415611254604817,0.9687538415858139,0.977511589276337,0.6136307409033679,0.7473555862839245,0.9103742048687726,0.7679886196485222,0.5163528391085055,0.011477193811977404,0.964524602106339,0.9335906602314221,0.9630543099758985,0.9935431687677029,0.9725882907298586,0.24947199896136546,0.8157559677134859,0.8299948105323001,0.012623307354702778,0.8675597426660595,0.972304361741201,0.7083798524720235,0.26435534646407083,0.6205847427390929,0.9979073239132328,0.14237925359337203,0.07686083213241134,0.5815379959224996,0.8995536948154592,0.9067328740302373,0.8656962302547774,0.772345956751306,0.43889460172850747,0.7074962657388844,0.5900158431540001,0.8744270621250154,0.4698288316004732,0.5265091708527782,0.44076090866084383,0.2048249199790892,0.7302194669905746,0.6526600480906414,0.9041249451745417,0.49435753920389314,0.7457436254289069,0.7593411784455141,0.23159502146869365,0.33392840713295946,0.4655953263577841,0.9126998198083925,0.955791441137293,0.7486057145110098,0.9724771896818429,0.43939618416885773,0.5688410092564444,0.579997151376002,0.23444997368583287,0.4010726251136796,0.45315301931690566,0.34366148617359915,0.805078762222012,0.9768998699972495,0.976963426885269,0.9507260423056433,0.5517542159806125,0.8678776973312827,0.7820828191776822,0.3900334855247214,0.42544333973021464,0.8072891834153566,0.9006478213642499,0.9530383198181795,0.7373948735059546,0.3766450150929137,0.9512466555836245,0.9165682969563997,0.8904413977544237,0.0062379830222292825,0.4202232832000541,0.7223729753444907,0.6803855890832076,0.07422354999181931,0.6138128544723683,0.7191015711793779,0.8916728163828516,0.85292018693263
Rsquared,Adj Rsquared,-0.009182942401449123,-0.012882086358923628,0.00262560465662387,-0.00853361016803178,-0.01739971338515356,-0.0036849105869909415,-0.011302665720427152,-0.01181349531411513,-0.014625464400005672,-0.013491654928414532,-0.013375577729994426,-0.01886039657978822,-0.003548388687847792,-0.0007058239674904154,-0.011415627149863772,0.04236028646593559,-0.018702851399080345,-0.011713262531496849,-0.01135714888876449,-0.0001402773148864167,-0.016849685107952928,-0.01744512746559912,-0.012547786815340523,-0.013170307209751764,0.01764947430586239,0.0011536944781190828,0.002100157362638466,0.00755583311390462,-0.01701849456496718,-0.013837828650731687,-0.008092031677117362,-0.013308053687804966,-0.01388373902865947,0.026537582834946227,-0.01852235341938413,-0.017590645838630126,-0.007456394301264657,0.037413997261867116,-0.013646500784430193,0.00015068545514229648,-0.004673822554069895,0.008766033221365488,-0.002193256832706547,-0.019889732397319504,-0.014344433987563132,-0.012792253551032085,-0.011295108849044277,-0.013700492784693097,-0.01593405713233298,-0.014390757770440743,0.013274184707867565,0.00463603313448635,-0.01946340585706996,-0.015307864431935991,0.01602236224276221,-0.004673111852504741,-0.015146460907705439,-0.019455459369347672,0.022404224799338568,0.006185782134184192,0.005831388471247201,0.02672778751333227,-0.012178501929156704,-0.018922218467893215,-0.008817822736377323,-0.008452772110132623,-0.013999899849088449,0.00504109632635652,-0.014773518332621194,-0.012007336443600636,-0.01208917369515694,0.006125287391797296,-0.012414117834611771,-0.013398276782862428,-0.0078440989867532,-0.020946237266663337,-0.021586696202066324,-0.0105265951005995,-0.009676714514246676,-0.016352178229791958,-0.01284679789096499,-0.0016738548029642253,-0.010336878016695916,0.016741604334818194,-0.019360892740132307,-0.0052727212988425975,-0.009431382159126978,0.045591827969143295,-0.01533487912316156,0.012616066565720785,-0.010784626457066127,-0.00948959465104493,0.03882405239509823,-0.00800215041166985,-0.010615181204226776,-0.0057102207672459215,0.024865282251003262,-0.01665317398456101,-0.017006796404978486,0.015018201910372841,-9.104505328760837e-05
Rsquared,Rsquared,0.014396098308865124,0.010783382948527875,0.02592874473474016,0.015030259228417608,0.0063713079556210195,0.019765671436069554,0.012325901235657577,0.011827006912850102,0.009080738039246916,0.010188056635333509,0.010301421749678297,0.0049447528730106605,0.01989900357121399,0.022675153228011613,0.012215579091955475,0.06473504612794645,0.00509861709155246,0.011924897808024082,0.012272691038543115,0.023227486173779233,0.00690848510484976,0.006326954951821451,0.011109871755111356,0.010501896229728525,0.040601589392174064,0.024491224980966786,0.025415574246688943,0.030743780938346066,0.006743619794027378,0.009849971084098463,0.015461520464871481,0.010367368127330634,0.009805133378552155,0.049282031834129714,0.005274897828732361,0.006184836540777172,0.016082306500166843,0.059904324428645905,0.010036828673149922,0.02351165074824646,0.01879986488878216,0.03192570534236161,0.021222473467123137,0.003939466957758042,0.00935520232055742,0.010871116859038743,0.012333281544624985,0.009984098168220212,0.007802719903469146,0.009309960869055556,0.03632852618665572,0.027892200584615168,0.00435583259753447,0.008414281933296186,0.03901249396606221,0.018800558985170635,0.008571914347147547,0.0043635934196557535,0.04524524758440074,0.029405740495535015,0.02905962705836762,0.04946779247797406,0.011470528489748943,0.004884375421543519,0.01475268714064093,0.015109208546646213,0.00969168659598374,0.028287799683217374,0.00893614331066439,0.011637694781717056,0.011557769615477609,0.029346659181708534,0.011240417628813781,0.01027925304851296,0.015703660335367187,0.002907646781623252,0.0022821518400379937,0.013083839364367855,0.013913862927674936,0.007394367990530282,0.01081784691957155,0.02172973993542271,0.013269123806124106,0.039714931336341186,0.004455950548188592,0.01821495910533588,0.014153463218422813,0.06789108432500446,0.00838789842644494,0.0356857846366152,0.012831836777911998,0.01409661083145608,0.061281434348483765,0.015549301700752305,0.01299732302951695,0.017787681587129067,0.04764880369373681,0.007100404846854036,0.006755044632520968,0.03803179532368195,0.02327556814889198
Stdev,Alpha,0.005582775903483457,0.010214599005089222,0.005535559964681472,0.006139010943435548,0.00571032977240052,0.010585664919128372,0.007538451831908681,0.00462933811335135,0.0045440854387763345,0.05888065303627174,0.0038136717205533746,0.0034686467867468223,0.046018335974260194,0.004344895437097467,0.004090853584214073,0.009592621706721632,0.006111450048824393,0.005832325641187816,0.005896947007993939,0.004044940457781719,0.004080935838828332,0.006216520574236433,0.0036041550310855364,0.004277073788650072,0.01577244372829545,0.007231856757700571,0.007447487950310872,0.11034047570938862,0.004162454945252596,0.004198506499248663,0.01069459566389307,0.0049908616511042635,0.0052137523443586626,0.01811165000989562,0.0029586205394613535,0.002889683539978282,0.031042538206657443,0.004075157123312599,0.007665116081782243,0.0035922097211885775,0.00468735423426592,0.004396950121089272,0.07886344663244413,0.007192911694439389,0.005011603376339222,0.004743552477481714,0.01570244555457086,0.006729811321227864,0.0053336671441739335,0.005365991491094413,0.09335240620324174,0.004461716904753942,0.005140855540612033,0.0053906793365171395,0.007197764369814718,0.006965645765047383,0.004859137972006903,0.0037821942571467917,0.05030171228762884,0.00762996683145932,0.007663297489270548,0.008382706252832637,0.0054809250761812915,0.005449499790759647,0.006838782364326467,0.006937434616338492,0.01298604330411084,0.010993036034261982,0.004564207540937413,0.023900050866044117,0.026520044765137675,0.01203597530859083,0.0038237038241154863,0.0038167818649800242,0.003929365581306993,0.008628163235080252,0.008231169271071915,0.012475254401376909,0.003979212786727197,0.005638474235526437,0.00534331540852042,0.008218800954464183,0.005681174631841814,0.007759986337254614,0.005587638186054851,0.005744976372733045,0.0059136451168106206,0.015083058302349487,0.006771235357795024,0.006856502898373032,0.008258416659692203,0.00831547015166714,0.0361322647056202,0.006273210349998849,0.00814478347503457,0.008741941537365851,0.1495812865454544,0.004377875514882122,0.004309921661858605,0.01082789088949911,0.004564068286606674
Stdev,CMA,0.3453184612027731,0.6318164424332134,0.3423979543414512,0.37972396688382126,0.35320821112223827,0.654768449222676,0.4662853446833943,0.2863442741257748,0.28107103319570337,3.642019105300811,0.2358918346072792,0.2145505733282216,2.846430027010099,0.2687502834368235,0.2530367131206556,0.5933444981373053,0.37801920819727663,0.36075417506760066,0.36475128176364174,0.25019679075179674,0.2524232583385878,0.3845182675864262,0.22293233523740671,0.264555225694406,0.9755928039783718,0.44732113385561706,0.4606588412805285,6.825028254595236,0.25746556218092675,0.25969550430382704,0.6615062796156793,0.30870604431030296,0.3224927827611519,1.1202826728828372,0.18300327823157456,0.1787392312784133,1.920113167835128,0.2520658201780526,0.474120067877003,0.2221934669569095,0.28993281823815314,0.27197008729161026,4.87803997636197,0.4449122158640486,0.3099890083347692,0.29340891887430226,0.9712631188798714,0.41626748589019263,0.32991002372936096,0.3319094222241133,5.7742438200976896,0.2759761886395404,0.31798380505336327,0.3334364705848524,0.4452123744988023,0.43085485042824506,0.30055837387605067,0.2339448194639084,3.1113750906946263,0.47194593707831395,0.47400758018655115,0.5185060754698816,0.3390185538512587,0.3370747661384312,0.42300780890673906,0.4291098707569603,0.8032420731933859,0.6799660872881088,0.2823156708946827,1.4783199129631364,1.6403776916089028,0.7444763222617993,0.23651236292949498,0.23608421028312512,0.24304799252168144,0.5336886349826744,0.5091328679004583,0.7716476046098493,0.24613125442732645,0.3487636402042518,0.33050680996169524,0.5083678348537287,0.3514048415355061,0.47998819713742913,0.345619214083511,0.35535125087872743,0.36578413089483736,0.9329513799665754,0.4188297389362541,0.4241038993919103,0.5108182349065531,0.5143472363201218,2.2349344239539937,0.38802477160353943,0.5037895385830878,0.5407263074493431,9.252239492969368,0.2707902416776403,0.26658700651926,0.6697511568931701,0.28230705742137874
Stdev,HML,0.21618261280744983,0.39554134715002875,0.21435426339976524,0.23772178012327716,0.2211218991289703,0.4099101844824954,0.29191252554634345,0.17926250779454572,0.17596125654300426,2.2800437698471288,0.14767734388634218,0.13431689507673167,1.7819744657418901,0.16824799422466744,0.15841069599378016,0.37145643315874255,0.2366545357431772,0.22584596223343706,0.22834830446619972,0.1566327955718571,0.1580266497508868,0.2407231964068541,0.1395641997911865,0.16562172703792297,0.610758546373648,0.2800402015695121,0.28839011842578327,4.27272968674754,0.1611833255202885,0.16257935489230316,0.41412832496053253,0.19326183435430458,0.20189286187022795,0.7013399586664801,0.11456707730780537,0.1118976202267756,1.2020645524214852,0.1578028797410459,0.2968173630251103,0.1391016398838995,0.18150907416602394,0.1702637150396822,3.053840283534349,0.2785321264331806,0.19406501908407842,0.18368524660489938,0.608047997293917,0.26059942585487067,0.20653633944957558,0.20778803966025453,3.6148982932105236,0.17277168826981437,0.19907006873439295,0.20874403055445132,0.2787200372610342,0.2697316760358396,0.18816107988946762,0.14645843766452163,1.9478402463267406,0.29545627368453853,0.29674694141270697,0.3246047076695233,0.21223862896438644,0.21102174323798067,0.26481912681093267,0.268639251775288,0.5028603726976894,0.4256848731990741,0.17674044752175128,0.9254850153000919,1.0269394058107715,0.4660707567132653,0.14806581843690744,0.14779777844434444,0.15215737345154334,0.33410957275304054,0.31873671991211633,0.483081022515073,0.1540876137648193,0.21833942711600107,0.20690995054046296,0.3182577798567541,0.21999292053987504,0.3004910372080433,0.21637089565610157,0.22246352428360114,0.22899490767136882,0.5840633780221146,0.262203494621545,0.26550532153140133,0.3197918243558463,0.3220011147121429,1.3991547441188679,0.24291840252933888,0.31539159063957073,0.3385154258795379,5.792257097821014,0.16952508639339142,0.16689369983033933,0.4192899346408157,0.17673505515680876
Stdev,Mkt-RF,0.1264797382926438,0.2314153086678366,0.12541004470541053,0.13908143742916856,0.12936951575062453,0.23982193657273038,0.1707862596162215,0.10487927209822227,0.10294784297489531,1.3339617629790252,0.08640006503730098,0.07858340463632367,1.0425614768193843,0.09843512390495476,0.09267971698489169,0.21732419570154102,0.13845703573406293,0.13213337477412088,0.13359739441292667,0.09163953906699644,0.09245502699866838,0.14083744519095934,0.08165339124813842,0.09689860076762985,0.35733022236223294,0.1638402411089303,0.16872544110272983,2.499802021804483,0.09430187083131401,0.09511863138077839,0.2422898006475296,0.11306971413496751,0.11811938065177897,0.41032575781345715,0.0670285818395149,0.06546679003485754,0.7032795469844286,0.09232410818001377,0.17365588244400615,0.08138276607963592,0.10619364758398209,0.0996144409547546,1.7866789323754864,0.16295792709629167,0.1135396251657539,0.10746683841544727,0.3557443892844401,0.15246622636897572,0.1208360923307462,0.12156841170190917,2.1149313727974146,0.1010817550632884,0.11646787809827491,0.1221277234640251,0.16306786615207713,0.15780913807640648,0.1100854681707362,0.08568693210798231,1.1396028634861386,0.17285956389945342,0.17361468159537516,0.18991313844082947,0.12417227222114537,0.12346032140230251,0.15493500341660676,0.15717000464756703,0.2942033473949821,0.24905107149070765,0.10340371622849359,0.5414640012385179,0.60082087824999,0.27267922507464876,0.08662734584795807,0.08647052644573572,0.08902114986734991,0.19547405211773514,0.18648001518349183,0.28263124637257436,0.09015045571898425,0.12774160346185778,0.12105467712988892,0.18619980665019026,0.12870899585666826,0.1758052012222173,0.12658989500281215,0.1301544465840569,0.13397569590122357,0.34171195471835303,0.15340470238782689,0.15533646830564468,0.18709731429085916,0.1883898810817219,0.818589078783523,0.14212177186397248,0.18452291479760896,0.19805173930154002,3.3888162990639192,0.09918229908790836,0.09764278080972916,0.2453096505468944,0.10340056137298578
Stdev,RMW,0.2932129883861902,0.5364809820827677,0.2907331599361621,0.3224270104299012,0.29991224548194,0.5559697359616015,0.39592704913340676,0.24313747962171975,0.23865992366887226,3.0924709380011386,0.20029786279073633,0.18217680730541,2.4169291486612035,0.22819826504982074,0.21485573220471285,0.5038141107063013,0.32097948460919057,0.3063195908377822,0.30971356981927795,0.21244432876668776,0.21433484227237795,0.3264978939596623,0.18929383617427942,0.22463620406755377,0.82838455988192,0.3798243684084018,0.3911495348610071,5.795192424348676,0.21861630748224173,0.22050977124756269,0.561690887903176,0.26212505832971283,0.2738315010353592,0.951242019349667,0.15538971738681687,0.1517690770497766,1.630385233444018,0.21403133833908478,0.4025795825449572,0.18866645652074523,0.24618454446580948,0.23093222924910234,4.141987294726506,0.37777893463511075,0.26321443453709964,0.2491361325503455,0.8247081856096595,0.35345643867617665,0.2801295465620708,0.281827253674454,4.9029619796873405,0.23433384566982068,0.2700028878078402,0.2831238840709378,0.3780338020116752,0.36584270014040077,0.25520679862216106,0.19864463484968606,2.6418963676466154,0.40073350867330354,0.4024840682427123,0.440268137867222,0.2878636808088899,0.2862131933079282,0.3591797071266557,0.3643610223224572,0.6820400156371954,0.5773652754056995,0.23971675665111336,1.255254636433127,1.392859343121688,0.6321414918646973,0.20082475892916293,0.20046121069461362,0.20637422036552944,0.453159784698357,0.43230926363668726,0.6552128702897227,0.2089922455767579,0.29613832063466144,0.28063628308001126,0.431659667246548,0.298380988265489,0.40756226349023006,0.2934683603423253,0.301731919672083,0.31059057123778044,0.7921773460538715,0.35563207061320223,0.3601104073434332,0.4337403238084004,0.43673683041533773,1.897702772716562,0.32947529782641416,0.42777219500843994,0.45913553522164985,7.856159156823243,0.2299304118047019,0.2263614073055335,0.5686916868091775,0.23970944287403048
Stdev,SMB,0.23365936237521298,0.4275179107508851,0.23168320457394154,0.25693981049150943,0.23899795310407526,0.4430483612601853,0.31551147292890047,0.19375454262995087,0.1901864098719173,2.4643682788891605,0.1596159541307878,0.1451754128247171,1.9260337916491876,0.1818495879058483,0.17121701758821947,0.401485911354716,0.255786287374575,0.24410392142629705,0.24680855933847118,0.16929538719640266,0.17080192407504696,0.2601838688638995,0.1508469229329792,0.17901100663276398,0.6601338130647325,0.30267936023346736,0.3117043055016612,4.61814796870967,0.17421379350305058,0.17572268142278608,0.4476075068903896,0.20888561018046256,0.2182143918055132,0.7580380559847721,0.12382896980145587,0.12094370705372062,1.2992424932102165,0.17056006393125875,0.3208128298833725,0.15034696851206894,0.19618272711285717,0.18402826469324698,3.300720461186811,0.301049368486245,0.20975372639661552,0.19853482683948526,0.657204136337119,0.28166694300633094,0.22323325986480685,0.22458615068851367,3.907135820377637,0.18673898882686976,0.21516339692821562,0.22561942630616705,0.3012524705010161,0.2915374674052412,0.20337249781490946,0.15829850844499876,2.105308581735301,0.31934170663565337,0.3207367152095885,0.35084657379735157,0.22939653689623174,0.22808127504782064,0.2862277752675531,0.29035672880259034,0.5435128779434151,0.4600983157376355,0.1910285926214833,1.000303566297639,1.1099597865136728,0.5037490962899572,0.16003583394723225,0.15974612492327336,0.16445816062479188,0.3611198362306037,0.3445042030580243,0.522134515031396,0.16654444645034394,0.23599053901126693,0.22363707462187435,0.343986544276411,0.23777770502844384,0.3247834931851569,0.23386286648588508,0.24044803863179906,0.2475074355832696,0.6312805397393982,0.28340068875192864,0.2869694437059522,0.34564460481540704,0.3480324997957205,1.5122659548307709,0.2625565410052933,0.34088864506871536,0.36588186967486197,6.26051782154943,0.18322992343775438,0.18038580892502487,0.45318639416102735,0.191022764324111
Tstat,Alpha,0.4926338516042358,1.3127281233302732,1.449790500809538,0.693355448682244,2.5791469976949366,1.1047527565504136,2.125835241966546,2.0548743070866804,2.4563719456702313,1.3882336252209373,0.6381641669645628,1.4292799584477565,1.6187952209896521,1.0806133359765588,1.2060179265003044,0.32591354087657654,2.964092237593081,1.2424010415123579,1.2818054196975084,0.3256113275875743,1.969366090150049,0.10560128734886358,1.588825688969979,2.0028437092878297,-1.2008741515951584,1.1376145105557687,1.146919264601798,1.7237078984064236,1.7127712012242247,2.0627800097702766,-2.2694301613032395,1.5499471971604522,1.97783898031031,0.6663347307542398,0.7501239440379837,0.7076342787988457,0.29364785532964527,-0.4073095164047762,1.0109608695840075,1.5033607087615941,1.7669958825894216,2.198107390330466,1.5239990051189265,0.8535074513393089,1.0455152425354506,1.267228115597066,0.2654452887010226,1.7537537102144534,1.482554816345509,1.8172473934106717,1.0967979286954825,2.656751201028926,1.3565010658338337,1.124184163390593,-2.433180311314806,0.5668070599301707,1.728476203524386,1.580615825299773,2.3607243496947103,0.7988613782973462,0.9094419478390123,-0.45898397723028717,1.4260832930499823,0.33568803264282954,1.9522992462046154,2.0826649662591734,0.7463763394241827,2.407729382366217,0.9139839131822658,1.080833350806464,1.125897825677643,0.377550947073585,1.8546662514969972,1.8126108846205455,1.4434917859744845,0.7053718689440172,0.5702991464923289,-1.686184404638186,1.1675739535823106,0.322828143810801,0.8862075662795283,0.6627543136071542,1.1163440444963972,1.898712890920999,0.7208919284377967,1.6780200972266412,1.9318074065396467,0.4331317936876694,1.5177616125466844,1.7781682801291938,1.2341049179038937,1.1288142162240113,1.292240072108142,2.6441607591742593,1.2562946991513817,1.5029707435656499,0.9097758484800433,1.3972424777749604,1.760696861728705,-2.0760367536848405,2.6121130431514543
Tstat,CMA,1.4003108203488366,0.19830834009509232,0.9423795885066734,1.158706585751706,-0.6866162131310725,1.0955785632225326,-0.9063619353347736,0.3095147046778879,0.353397463201202,-0.9037053895197901,-0.9054524748720653,-0.38971352317561314,0.8798195611298119,-1.1581774536652394,-0.5122173477423938,1.8878213847150624,0.6016457418038148,-0.20514773252036866,-0.2278610016609368,0.14362726962252662,0.6681754920812846,0.47617071660185495,0.4228525951128527,-0.020144017478286622,-0.48414798311554524,0.9964238840147888,1.0633377803900204,-1.194774073668543,0.8474393644742192,0.7517487573804953,0.7186244612053199,1.0124775620129403,0.799062604233535,-0.768729441365475,0.26423351598835243,0.7019485262944094,-0.09891172587068053,2.4959114143499574,-0.47403084972762605,0.9255995935991906,0.19354173995961232,1.068049107227004,0.987244768432433,0.22769670532662795,0.6443276092448308,0.8700845952634729,-0.359823470657984,-0.37770030612683775,0.09256619699949922,0.17104051833020315,-2.342760186124285,1.4274960239358587,-0.06201912597203436,0.1806815842048167,-0.4555452473343643,0.755705156231833,-0.44122763057976544,0.5117210554167942,-2.7702367171601847,0.5562742001091315,0.5455661927034225,1.1408628308243698,0.5266005157166127,0.7071445451798288,1.0522172032015742,1.156373915339142,-0.021227280075210315,0.47722685060799674,-0.5305600731944768,-1.298958530297527,-1.2778468895284232,-1.4768462488551741,0.66940430198145,0.6616001666722033,0.6155938789980255,-0.2860576728601689,-0.3906530277004967,-0.12111321065482095,-0.03841282010826721,0.3113694761715027,0.6872475601654104,1.827775472828075,0.4335931059812456,-0.7750328123895868,-0.27739849277825923,-0.010239853971468671,0.12502102802040488,-3.1219639954748533,0.07312129819126803,1.0945760169656886,0.6735047383038538,0.7692199395164342,-0.06380290454729122,-0.5708946121700611,0.5636745709656508,0.5386158273273863,0.5181995428040034,1.032320365661701,1.0802046853211447,0.6617546416477834,-0.7744149852849719
